-5	-6.3280156e+00
-4	-1.9330156e+00
-3	-3.0301557e-01
-2	-3.5430156e+00
-1	-2.7051562e-01
0	-3.1403016e+01
1	-3.8933016e+01
2	-1.9988016e+01
3	-2.0755156e+00
4	1.8319844e+00
5	7.1169844e+00
6	1.0014484e+01
7	6.6244844e+00
8	1.2534484e+01
9	4.5044844e+00
10	8.6444845e+00
11	5.3919844e+00
12	6.5594844e+00
13	9.6869844e+00
14	1.1404484e+01
15	4.0694844e+00
16	7.2698443e-01
17	6.4948444e-01
18	3.7344844e+00
19	3.1294844e+00
20	8.3394844e+00
