-5	1.0601995e+00
-4	-4.0823006e+00
-3	-2.2973006e+00
-2	-3.1998006e+00
-1	-3.1923006e+00
0	3.7300199e+01
1	4.2917699e+01
2	2.3377699e+01
3	6.2826994e+00
4	-2.6123006e+00
5	-1.2467301e+01
6	-1.4239801e+01
7	-1.1499801e+01
8	-1.4274801e+01
9	-1.4924801e+01
10	-1.2947301e+01
11	-1.6844801e+01
12	-2.0989801e+01
13	-1.1444801e+01
14	-1.4469801e+01
15	-1.1104801e+01
16	-1.4367301e+01
17	-1.2509801e+01
18	-1.5187301e+01
19	-1.2097301e+01
20	-1.3189801e+01
