-5	3.6456058e-01
-4	-1.4645210e+00
-3	5.2017284e-01
-2	3.2854790e+00
-1	4.8667199e-03
0	5.2532928e+01
1	4.5668132e+01
2	1.9864560e+01
3	-5.0614599e+00
4	-1.6413501e+01
5	-1.6556358e+01
6	-1.6000235e+01
7	-1.1362480e+01
8	-1.4658399e+01
9	-2.1678807e+01
10	-2.2865031e+01
11	-2.2765541e+01
12	-2.0806358e+01
13	-1.6737480e+01
14	-1.9678807e+01
15	-2.1201766e+01
16	-1.9265542e+01
17	-1.5867582e+01
18	-2.0806358e+01
19	-2.1839521e+01
20	-1.6291052e+01
