200
19	-7.51451	0.949103	0.565373	-0.485673	-0.177972	0	0	0	-6.38183e-05 				0	-6.53915e-05	2.12352e-05	0.00406048	0	0	0	0	0	0
20	-7.06518	0.849341	0.210884	-0.674411	0.0949344	0	0	0	-3.76304e-05 				0	-2.74186e-05	8.80421e-05	0.0052607	0	0	0	0	0	0
21	-7.25956	0.872623	0.493833	-0.409963	-0.083562	0	0	0	-6.1316e-05 				0	-6.94895e-05	9.72939e-05	0.00375464	0	0	0	0	0	0
22	-6.23007	0.92941	0.264173	-0.671885	0.0863069	0	0	0	-3.45258e-05 				0	-9.95283e-05	9.81526e-05	0.00392754	0	0	0	0	0	0
23	-7.25664	0.980945	0.430985	-0.670502	-0.177958	0	0	0	-3.14917e-05 				0	-6.76847e-05	5.36613e-05	0.00269612	0	0	0	0	0	0
24	-6.1036	0.970862	0.257544	-0.75471	0.0886407	0	0	0	-6.12862e-05 				0	-4.65613e-05	7.29988e-05	0.00389787	0	0	0	0	0	0
25	-7.61675	0.803613	0.228081	-0.615614	0.0538664	0	0	0	-6.19319e-05 				0	6.30832e-05	8.94287e-05	0.00646555	0	0	0	0	0	0
26	-6.34609	0.934234	0.214265	-0.821689	0.0714713	0	0	0	-5.24227e-05 				0	-1.39055e-05	7.5156e-05	0.00384935	0	0	0	0	0	0
27	-6.87281	0.87316	0.184633	-0.762576	0.116208	0	0	0	-6.44543e-05 				0	2.32631e-05	8.98585e-05	0.00479527	0	0	0	0	0	0
28	-6.62105	0.929713	0.267998	-0.841099	-0.0652434	0	0	0	-1.68261e-05 				0	-4.06253e-05	5.79098e-05	0.00358287	0	0	0	0	0	0
29	-8.39472	0.652603	0.673947	-0.0960442	0.142852	0	0	0	-9.56416e-05 				0	4.41555e-05	8.35461e-05	0.00370174	0	0	0	0	0	0
30	-6.65658	0.890913	0.13892	-0.998909	0.0470736	0	0	0	-1.47796e-05 				0	-2.2108e-05	5.96424e-05	0.00433255	0	0	0	0	0	0
31	-7.62464	0.785186	0.242881	-0.491756	0.0935429	0	0	0	-6.17337e-05 				0	2.92335e-05	9.80274e-05	0.00720838	0	0	0	0	0	0
32	-7.54986	0.793184	0.354206	-0.359327	0.0792999	0	0	0	-9.96239e-05 				0	6.76159e-05	9.54598e-05	0.0069359	0	0	0	0	0	0
33	-6.21182	0.937096	0.216063	-0.82458	0.0279959	0	0	0	-5.32038e-06 				0	-8.23809e-05	7.40436e-05	0.00319613	0	0	0	0	0	0
34	-7.11707	0.947587	0.55548	-0.469217	-0.123241	0	0	0	-5.7336e-05 				0	-9.25851e-05	5.24014e-05	0.00341724	0	0	0	0	0	0
35	-6.11891	0.958037	0.216667	-0.862242	0.0268146	0	0	0	-4.52533e-06 				0	-8.60167e-05	6.24446e-05	0.00321031	0	0	0	0	0	0
36	-7.03423	0.92903	0.277049	-0.87851	-0.120649	0	0	0	-8.297e-05 				0	5.16795e-05	5.19043e-05	0.00640287	0	0	0	0	0	0
37	-6.62308	0.96303	0.437378	-0.560998	-0.0495456	0	0	0	-7.07421e-05 				0	-4.54017e-05	6.78831e-05	0.0035622	0	0	0	0	0	0
38	-7.14092	0.864443	0.431635	-0.442102	-0.0408107	0	0	0	-6.76748e-05 				0	-2.69591e-05	9.87498e-05	0.00450307	0	0	0	0	0	0
39	-7.51556	0.830743	0.533052	-0.350073	-0.0571236	0	0	0	-6.61909e-05 				0	-4.06641e-05	8.06384e-05	0.00467398	0	0	0	0	0	0
40	-6.50095	0.889944	0.159354	-0.813232	0.12865	0	0	0	-1.07813e-05 				0	-6.9898e-05	8.18935e-05	0.00380394	0	0	0	0	0	0
41	-7.49157	0.811947	0.126578	-0.909158	0.0664785	0	0	0	5.1446e-06 				0	-2.1812e-05	7.52916e-05	0.00436945	0	0	0	0	0	0
42	-6.9056	0.860658	0.142528	-0.897843	0.065954	0	0	0	1.56299e-05 				0	-6.79832e-05	7.04247e-05	0.00400435	0	0	0	0	0	0
43	-8.04115	0.73788	0.293228	-0.344886	0.101845	0	0	0	-7.90777e-05 				0	7.08157e-05	9.88565e-05	0.00807922	0	0	0	0	0	0
44	-9.27044	0.430225	0.922111	0.000957064	0.15468	0	0	0	-5.4636e-05 				0	-2.99228e-05	8.6995e-05	0.00341753	0	0	0	0	0	0
45	-6.69529	0.903979	0.34649	-0.577798	0.00907126	0	0	0	-5.03434e-05 				0	-4.34331e-05	8.54212e-05	0.00411645	0	0	0	0	0	0
46	-7.38291	0.938164	0.564446	-0.408846	-0.124698	0	0	0	-7.91307e-05 				0	-8.16639e-05	8.27779e-05	0.00324134	0	0	0	0	0	0
47	-6.52632	0.901715	0.128162	-0.879405	0.110154	0	0	0	-5.82994e-06 				0	-7.62253e-05	8.42187e-05	0.00384621	0	0	0	0	0	0
48	-6.84737	0.918308	0.37504	-0.572679	-0.0510884	0	0	0	-6.44184e-05 				0	-1.83561e-05	8.496e-05	0.00415055	0	0	0	0	0	0
49	-7.66889	0.83291	0.774082	-0.220448	0.00634082	0	0	0	-8.3346e-05 				0	-8.79125e-05	6.45597e-05	0.00323252	0	0	0	0	0	0
50	-6.05448	0.971837	0.240971	-0.71935	0.110744	0	0	0	-4.58064e-05 				0	-9.83422e-05	9.73891e-05	0.00344642	0	0	0	0	0	0
51	-6.84097	0.885709	0.144194	-0.964951	0.0692312	0	0	0	-4.92697e-05 				0	2.19504e-05	6.89413e-05	0.00470812	0	0	0	0	0	0
52	-8.03668	0.703058	0.625352	-0.140059	0.110951	0	0	0	-9.87724e-05 				0	1.11113e-05	9.99997e-05	0.00449894	0	0	0	0	0	0
53	-6.67096	0.919062	0.257263	-0.752416	0.0390665	0	0	0	-7.64512e-05 				0	1.4817e-05	5.91368e-05	0.00597635	0	0	0	0	0	0
54	-6.0781	0.959729	0.26799	-0.779294	0.0293227	0	0	0	-2.0799e-05 				0	-8.09136e-05	6.42992e-05	0.00336602	0	0	0	0	0	0
55	-7.4642	0.972314	0.384214	-0.8546	-0.245186	0	0	0	-5.18397e-05 				0	-4.36153e-06	2.05134e-05	0.00555645	0	0	0	0	0	0
56	-9.0616	0.510263	0.870407	-0.00827958	0.154747	0	0	0	-8.7446e-05 				0	4.01358e-05	4.11111e-05	0.00340519	0	0	0	0	0	0
57	-6.3627	0.92783	0.153646	-0.864984	0.131611	0	0	0	-2.19528e-05 				0	-7.49009e-05	7.46295e-05	0.00425881	0	0	0	0	0	0
58	-7.30091	0.822619	0.375873	-0.376983	0.0693464	0	0	0	-9.50536e-05 				0	3.07817e-05	9.6731e-05	0.00612824	0	0	0	0	0	0
59	-6.7417	0.983331	0.550863	-0.444479	-0.027747	0	0	0	-8.9482e-05 				0	-9.26195e-05	7.94525e-05	0.00298891	0	0	0	0	0	0
60	-7.0449	0.864573	0.124939	-0.930603	0.0443803	0	0	0	-3.06533e-05 				0	9.10891e-06	8.87037e-05	0.00372335	0	0	0	0	0	0
61	-8.70974	0.886657	0.816667	-0.321259	-0.261297	0	0	0	-4.36797e-05 				0	-9.74213e-05	-3.21125e-05	0.00268967	0	0	0	0	0	0
62	-6.72065	0.958989	0.417894	-0.616426	-0.111607	0	0	0	-3.53493e-05 				0	-9.10517e-05	6.39637e-05	0.00350669	0	0	0	0	0	0
63	-7.76768	0.755815	0.644659	-0.188413	0.0583504	0	0	0	-9.30328e-05 				0	-1.62335e-05	9.32944e-05	0.00422847	0	0	0	0	0	0
64	-6.45886	0.93276	0.178925	-0.883322	0.0881135	0	0	0	-5.99794e-05 				0	-7.79015e-07	7.49371e-05	0.00401826	0	0	0	0	0	0
65	-6.04372	0.989824	0.28698	-0.741282	0.057638	0	0	0	-5.28879e-05 				0	-6.3677e-05	7.10382e-05	0.0033029	0	0	0	0	0	0
66	-6.67545	0.952547	0.471229	-0.435828	0.0458146	0	0	0	-9.82089e-05 				0	-6.54234e-05	9.75254e-05	0.00319308	0	0	0	0	0	0
67	-6.19805	0.94995	0.201395	-0.916257	0.0562339	0	0	0	-3.49674e-05 				0	-3.6078e-05	5.47235e-05	0.00427547	0	0	0	0	0	0
68	-9.08164	0.731295	0.343391	-0.525857	-0.245006	0	0	0	-3.90467e-05 				0	6.34731e-05	6.0637e-05	0.00944082	0	0	0	0	0	0
69	-6.38315	0.916799	0.167011	-0.915224	0.0479431	0	0	0	6.35351e-06 				0	-7.32957e-05	6.20475e-05	0.00365339	0	0	0	0	0	0
70	-7.80302	0.765577	0.401183	-0.35061	0.0148843	0	0	0	-6.29195e-05 				0	2.52309e-05	9.90295e-05	0.00612651	0	0	0	0	0	0
71	-7.60938	0.832595	0.751715	-0.228485	0.00368523	0	0	0	-7.98761e-05 				0	-9.98165e-05	7.56766e-05	0.00311194	0	0	0	0	0	0
72	-8.58031	0.744488	0.127737	-0.493034	0.241465	0	0	0	-5.62615e-05 				0	6.19935e-05	9.83324e-05	0.00905396	0	0	0	0	0	0
73	-6.1525	0.946783	0.169751	-0.954554	0.0908549	0	0	0	-6.60783e-06 				0	-7.75191e-05	4.57327e-05	0.00437326	0	0	0	0	0	0
74	-9.00359	0.533504	0.914705	-0.00664102	0.114211	0	0	0	-9.03363e-05 				0	-4.43007e-05	9.56088e-05	0.00368169	0	0	0	0	0	0
75	-6.68882	0.918108	0.122388	-0.869592	0.139554	0	0	0	-4.04692e-05 				0	-4.48372e-05	9.64123e-05	0.00369583	0	0	0	0	0	0
76	-6.31942	0.986089	0.307271	-0.746698	0.0278983	0	0	0	-5.67493e-05 				0	-3.14863e-05	6.48983e-05	0.00321029	0	0	0	0	0	0
77	-6.71021	0.89851	0.148993	-0.95428	0.0106318	0	0	0	1.93562e-06 				0	-4.23763e-05	7.09844e-05	0.00326903	0	0	0	0	0	0
78	-7.15002	0.838434	0.131253	-0.911373	0.124932	0	0	0	-2.53146e-05 				0	1.82584e-06	7.02465e-05	0.00503732	0	0	0	0	0	0
79	-6.66732	0.897668	0.138748	-0.992799	0.0187872	0	0	0	9.70219e-06 				0	-5.07293e-05	6.1869e-05	0.00342653	0	0	0	0	0	0
80	-6.69189	0.901667	0.334064	-0.521504	0.0659118	0	0	0	-8.41835e-05 				0	-2.20752e-05	9.75693e-05	0.0047095	0	0	0	0	0	0
81	-6.24244	0.952138	0.149965	-0.89786	0.134963	0	0	0	-2.00851e-05 				0	-8.28423e-05	6.73696e-05	0.0038324	0	0	0	0	0	0
82	-8.16194	0.688247	0.631244	-0.127213	0.121405	0	0	0	-9.78682e-05 				0	3.44891e-05	9.42358e-05	0.00415434	0	0	0	0	0	0
83	-6.93951	0.873338	0.389223	-0.438825	0.0454869	0	0	0	-9.40458e-05 				0	1.09011e-05	9.81187e-05	0.00484935	0	0	0	0	0	0
84	-7.09944	0.850549	0.224073	-0.717748	0.0459603	0	0	0	-5.37085e-05 				0	2.56008e-05	8.54155e-05	0.00523943	0	0	0	0	0	0
85	-6.90376	0.869372	0.237525	-0.64374	0.0822971	0	0	0	-6.76965e-05 				0	1.86591e-05	9.78647e-05	0.0045718	0	0	0	0	0	0
86	-7.53328	0.835716	0.685067	-0.243201	0.0193105	0	0	0	-8.67488e-05 				0	-5.7535e-05	9.67266e-05	0.00316631	0	0	0	0	0	0
87	-8.10792	0.698834	0.666667	-0.137056	0.0940009	0	0	0	-8.82539e-05 				0	-1.14705e-05	9.30201e-05	0.00448742	0	0	0	0	0	0
88	-7.69721	0.875024	0.294201	-0.715456	-0.195655	0	0	0	-3.47238e-05 				0	1.33138e-06	8.93004e-05	0.00414374	0	0	0	0	0	0
89	-7.18041	0.908278	0.368946	-0.615804	-0.136951	0	0	0	-3.91612e-05 				0	-4.01298e-05	8.92479e-05	0.00358566	0	0	0	0	0	0
90	-6.71082	0.916295	0.175212	-0.94199	0.00477814	0	0	0	-2.14143e-05 				0	-1.45848e-05	7.12612e-05	0.00321094	0	0	0	0	0	0
91	-7.63483	0.803937	0.187262	-0.546626	0.163234	0	0	0	-7.44037e-05 				0	4.11081e-05	9.82105e-05	0.00748969	0	0	0	0	0	0
92	-8.44343	0.630383	0.932724	-0.0782848	0.0897641	0	0	0	-7.89984e-05 				0	-9.68177e-05	6.66153e-05	0.00342716	0	0	0	0	0	0
93	-7.01577	0.907533	0.304774	-0.72717	-0.120793	0	0	0	-2.93564e-05 				0	-3.35373e-05	7.56357e-05	0.00392952	0	0	0	0	0	0
94	-7.50786	0.849383	0.481912	-0.411385	-0.103034	0	0	0	-5.73743e-05 				0	-4.47875e-05	9.18617e-05	0.00439703	0	0	0	0	0	0
95	-8.78565	0.668345	0.38261	-0.266586	0.0294376	0	0	0	-3.63577e-05 				0	2.50705e-06	9.99936e-05	0.00734769	0	0	0	0	0	0
96	-7.00299	0.978324	0.593827	-0.423989	-0.053249	0	0	0	-9.09863e-05 				0	-7.49525e-05	5.63616e-05	0.00291787	0	0	0	0	0	0
97	-6.2672	1.00164	0.32462	-0.851716	-0.0530024	0	0	0	-4.03968e-05 				0	-5.48751e-05	2.40451e-05	0.0045918	0	0	0	0	0	0
98	-7.11352	0.876375	0.542181	-0.367844	-0.0273609	0	0	0	-7.52818e-05 				0	-5.68457e-05	9.6023e-05	0.00370097	0	0	0	0	0	0
99	-7.90734	0.877262	0.424628	-0.525742	-0.213448	0	0	0	-6.79582e-05 				0	1.12112e-05	5.94323e-05	0.00570281	0	0	0	0	0	0
100	-8.18107	0.872846	0.425285	-0.585497	-0.260453	0	0	0	-4.65283e-05 				0	1.49769e-06	5.42258e-05	0.00518408	0	0	0	0	0	0
101	-8.13779	0.724881	0.364462	-0.300033	0.0632181	0	0	0	-7.01857e-05 				0	6.17904e-05	9.7431e-05	0.00674372	0	0	0	0	0	0
102	-6.06077	0.988214	0.226156	-0.852291	0.0812142	0	0	0	-4.92229e-05 				0	-5.14551e-05	6.03548e-05	0.00363921	0	0	0	0	0	0
103	-6.94549	0.960006	0.328255	-0.833304	-0.158899	0	0	0	-4.93763e-05 				0	-6.708e-06	4.30213e-05	0.00467029	0	0	0	0	0	0
104	-7.90566	0.744382	0.400486	-0.256465	0.103064	0	0	0	-9.73305e-05 				0	7.63505e-05	9.70617e-05	0.00637811	0	0	0	0	0	0
105	-6.85483	0.886964	0.0957195	-0.897312	0.0821678	0	0	0	1.5257e-05 				0	-8.92357e-05	9.4848e-05	0.00322447	0	0	0	0	0	0
106	-7.66569	0.8816	0.289373	-0.798733	-0.18232	0	0	0	-2.45427e-05 				0	5.22479e-06	7.62832e-05	0.00371421	0	0	0	0	0	0
107	-6.54917	0.955772	0.253243	-0.942361	-0.0718556	0	0	0	-2.76491e-05 				0	-1.91322e-05	4.5929e-05	0.00393999	0	0	0	0	0	0
108	-6.96629	0.929267	0.533769	-0.458682	-0.0913315	0	0	0	-5.18757e-05 				0	-9.94948e-05	7.97237e-05	0.00316316	0	0	0	0	0	0
109	-7.28354	0.847814	0.122838	-0.982612	0.0322663	0	0	0	-3.58898e-05 				0	3.69508e-05	8.26155e-05	0.0037657	0	0	0	0	0	0
110	-7.68542	0.798739	0.195368	-0.585468	0.121275	0	0	0	-8.52308e-05 				0	7.64951e-05	8.58669e-05	0.00862849	0	0	0	0	0	0
111	-6.67979	0.93143	0.32822	-0.556703	0.0762958	0	0	0	-9.12091e-05 				0	-9.02337e-06	8.67758e-05	0.0050381	0	0	0	0	0	0
112	-7.59873	0.785139	0.390499	-0.346548	0.048708	0	0	0	-8.07805e-05 				0	4.56277e-05	9.92709e-05	0.00582302	0	0	0	0	0	0
113	-8.04082	0.768053	0.864228	-0.163534	0.0159577	0	0	0	-7.89037e-05 				0	-9.24015e-05	2.62704e-05	0.00309799	0	0	0	0	0	0
114	-7.53209	0.806646	0.336707	-0.37187	0.0985934	0	0	0	-9.50544e-05 				0	5.51458e-05	9.08735e-05	0.006614	0	0	0	0	0	0
115	-7.90808	0.933367	0.548128	-0.474288	-0.223019	0	0	0	-7.62824e-05 				0	-3.04633e-05	2.52869e-05	0.00452158	0	0	0	0	0	0
116	-7.82088	0.784944	0.394399	-0.429624	-0.0422456	0	0	0	-5.17238e-05 				0	1.97934e-05	9.14909e-05	0.00554186	0	0	0	0	0	0
117	-6.71106	0.886637	0.11499	-0.865166	0.12785	0	0	0	-1.15049e-05 				0	-6.84111e-05	9.367e-05	0.00398076	0	0	0	0	0	0
118	-6.67268	0.880812	0.260236	-0.656676	0.0532974	0	0	0	-2.98429e-05 				0	-6.27525e-05	9.1082e-05	0.0041958	0	0	0	0	0	0
119	-7.82137	0.764814	0.474503	-0.316605	-0.0128217	0	0	0	-5.88716e-05 				0	-5.27305e-06	9.85019e-05	0.00524995	0	0	0	0	0	0
120	-7.32622	0.828129	0.332481	-0.446594	0.0574099	0	0	0	-8.02891e-05 				0	3.72065e-05	8.91374e-05	0.00641538	0	0	0	0	0	0
121	-7.18665	0.848946	0.289002	-0.535289	0.0619688	0	0	0	-7.74792e-05 				0	2.06486e-05	8.2619e-05	0.00682834	0	0	0	0	0	0
122	-8.14896	0.814696	0.000880324	0.849782	0.497768	0	0	0	4.86904e-05 				0	-3.06605e-05	-3.70302e-05	-0.00380323	0	0	0	0	0	0
123	-6.97545	0.902472	0.201585	-0.815767	0.0914288	0	0	0	-8.35168e-05 				0	3.37638e-05	5.48058e-05	0.00707073	0	0	0	0	0	0
124	-8.33252	0.95604	-0.128566	0.976075	0.141804	0	0	0	2.57788e-05 				0	1.09909e-05	-8.6573e-05	-0.00371446	0	0	0	0	0	0
125	-8.62013	0.750267	0.133595	-0.948261	-0.130425	0	0	0	-2.77578e-05 				0	7.76495e-05	9.08272e-05	0.0056776	0	0	0	0	0	0
126	-6.39046	0.990093	0.359322	-0.720159	-0.0910199	0	0	0	-1.93816e-05 				0	-9.98032e-05	6.0614e-05	0.00289386	0	0	0	0	0	0
127	-7.41268	0.913359	0.363075	-0.701056	-0.181798	0	0	0	-6.08005e-05 				0	1.64831e-05	5.00482e-05	0.0055663	0	0	0	0	0	0
128	-6.91849	0.875016	0.350248	-0.464121	0.0686445	0	0	0	-9.02701e-05 				0	4.87917e-07	9.80777e-05	0.00511263	0	0	0	0	0	0
129	-7.4466	0.829294	0.504731	-0.292506	0.0607119	0	0	0	-9.44288e-05 				0	-7.16387e-06	8.18706e-05	0.00471559	0	0	0	0	0	0
130	-8.06849	0.814775	0.411789	-0.413581	-0.114378	0	0	0	-9.69568e-05 				0	9.09227e-05	6.02918e-05	0.00766441	0	0	0	0	0	0
131	-6.77763	0.906204	0.391808	-0.533171	-0.0430954	0	0	0	-5.80559e-05 				0	-4.89725e-05	9.90175e-05	0.00388187	0	0	0	0	0	0
132	-6.47238	0.904049	0.151769	-0.844296	0.080416	0	0	0	-1.52327e-05 				0	-5.98159e-05	9.13205e-05	0.00350724	0	0	0	0	0	0
133	-7.38749	0.820056	0.225035	-0.629341	0.0669414	0	0	0	-6.11022e-05 				0	3.24248e-05	8.44659e-05	0.00704023	0	0	0	0	0	0
134	-6.57929	0.890047	0.221419	-0.670856	0.118605	0	0	0	-4.69178e-05 				0	-4.3744e-05	9.94762e-05	0.00428614	0	0	0	0	0	0
135	-8.6639	0.583962	0.7198	-0.0662815	0.147057	0	0	0	-8.69304e-05 				0	3.2379e-05	7.13017e-05	0.00441552	0	0	0	0	0	0
136	-7.99024	0.802776	0.666451	-0.273483	-0.114986	0	0	0	-5.01706e-05 				0	-9.91771e-05	9.52448e-05	0.00344859	0	0	0	0	0	0
137	-9.02134	0.770581	0.54895	-0.356393	-0.253661	0	0	0	-2.25331e-05 				0	-5.95538e-05	9.88161e-05	0.00408174	0	0	0	0	0	0
138	-6.41299	0.920329	0.272183	-0.644716	0.082076	0	0	0	-6.25518e-05 				0	-3.97614e-05	9.82871e-05	0.00430592	0	0	0	0	0	0
139	-7.22938	0.843504	0.440752	-0.351134	0.0564893	0	0	0	-9.03919e-05 				0	-2.60676e-06	9.62096e-05	0.00472837	0	0	0	0	0	0
140	-7.46576	0.812555	0.388482	-0.34754	0.0774311	0	0	0	-9.51698e-05 				0	3.6646e-05	8.68229e-05	0.00618493	0	0	0	0	0	0
141	-6.83162	0.90208	0.417566	-0.449034	0.0356871	0	0	0	-9.56877e-05 				0	1.63117e-06	9.16116e-05	0.00420761	0	0	0	0	0	0
142	-8.36578	0.636558	0.736524	-0.0810248	0.14798	0	0	0	-9.88505e-05 				0	1.6455e-05	8.98636e-05	0.00377036	0	0	0	0	0	0
143	-7.22699	0.838305	0.395046	-0.388798	0.0539924	0	0	0	-9.28456e-05 				0	2.53021e-05	8.83297e-05	0.00562454	0	0	0	0	0	0
144	-7.55107	0.790535	0.513814	-0.269353	0.0464737	0	0	0	-9.31686e-05 				0	1.54003e-05	9.18588e-05	0.00511576	0	0	0	0	0	0
145	-8.43129	0.632492	0.938028	-0.0829302	0.0746612	0	0	0	-7.30845e-05 				0	-7.83099e-05	5.87322e-05	0.0031381	0	0	0	0	0	0
146	-6.13992	0.9351	0.203039	-0.792252	0.0720708	0	0	0	-1.61495e-05 				0	-8.77143e-05	8.61356e-05	0.00340759	0	0	0	0	0	0
147	-8.81353	0.523772	0.941568	-0.0382998	0.125751	0	0	0	-6.63409e-05 				0	-5.77442e-05	4.86161e-05	0.00340123	0	0	0	0	0	0
148	-8.02747	0.709538	0.735016	-0.146997	0.052103	0	0	0	-7.86685e-05 				0	-6.62186e-05	9.30977e-05	0.00396154	0	0	0	0	0	0
149	-6.06596	0.952545	0.276464	-0.714783	0.0633452	0	0	0	-2.93849e-05 				0	-8.9732e-05	7.67904e-05	0.00342349	0	0	0	0	0	0
150	-7.61969	0.923151	0.615455	-0.433245	-0.173531	0	0	0	-4.80699e-05 				0	-8.93938e-05	3.82783e-05	0.00313762	0	0	0	0	0	0
151	-7.40885	0.910334	0.390634	-0.631079	-0.173028	0	0	0	-4.8881e-05 				0	-1.3359e-05	6.45613e-05	0.00433138	0	0	0	0	0	0
152	-8.71193	0.574105	0.72097	-0.0727428	0.11578	0	0	0	-6.70939e-05 				0	-1.71875e-05	9.89825e-05	0.00454308	0	0	0	0	0	0
153	-7.25995	0.83025	0.471297	-0.351476	0.0159632	0	0	0	-7.9309e-05 				0	-1.31815e-05	9.94188e-05	0.0047274	0	0	0	0	0	0
154	-7.61053	0.92064	0.309433	-0.839077	-0.177713	0	0	0	-3.48459e-05 				0	-2.63749e-05	2.87205e-05	0.00661465	0	0	0	0	0	0
155	-7.35145	0.82481	0.189818	-0.721912	0.0843394	0	0	0	-1.69407e-05 				0	-2.0928e-05	9.89979e-05	0.00370872	0	0	0	0	0	0
156	-6.15773	0.950822	0.280887	-0.723822	0.0481325	0	0	0	-4.65792e-05 				0	-5.64513e-05	7.29636e-05	0.00392303	0	0	0	0	0	0
157	-8.16346	0.728173	0.429377	-0.262326	0.0568811	0	0	0	-6.62579e-05 				0	-8.71247e-06	9.49669e-05	0.00695151	0	0	0	0	0	0
158	-7.9196	0.794717	0.429318	-0.302143	0.0740136	0	0	0	-9.77137e-05 				0	9.71805e-05	8.78863e-05	0.00514563	0	0	0	0	0	0
159	-7.44686	0.910611	0.434539	-0.55005	-0.172819	0	0	0	-4.11117e-05 				0	-5.44433e-05	8.46268e-05	0.0035249	0	0	0	0	0	0
160	-7.74032	0.819489	0.543971	-0.353759	-0.0922322	0	0	0	-5.40812e-05 				0	-4.33638e-05	8.05046e-05	0.00428257	0	0	0	0	0	0
161	-7.60572	0.801229	0.699354	-0.219977	0.016681	0	0	0	-8.03698e-05 				0	-8.05753e-05	9.76412e-05	0.0034854	0	0	0	0	0	0
162	-7.28189	0.841705	0.487343	-0.338006	0.0299375	0	0	0	-9.16514e-05 				0	1.16048e-05	8.77778e-05	0.00475582	0	0	0	0	0	0
163	-6.65859	0.881729	0.190155	-0.821685	0.044685	0	0	0	2.83927e-06 				0	-7.17281e-05	7.70982e-05	0.00383283	0	0	0	0	0	0
164	-6.02261	0.98097	0.266019	-0.822792	0.023791	0	0	0	-2.21349e-05 				0	-7.84482e-05	5.33803e-05	0.00334798	0	0	0	0	0	0
165	-8.33254	0.646559	0.680209	-0.109602	0.100359	0	0	0	-8.37145e-05 				0	-4.881e-07	9.3534e-05	0.00452625	0	0	0	0	0	0
166	-7.5014	0.799001	0.418956	-0.343888	0.0395678	0	0	0	-8.63972e-05 				0	3.23915e-05	9.09245e-05	0.00613032	0	0	0	0	0	0
167	-8.01154	0.779796	0.165031	-0.586486	0.0863558	0	0	0	-6.62358e-05 				0	5.05715e-05	9.36464e-05	0.00919415	0	0	0	0	0	0
168	-7.32533	0.887854	0.583584	-0.367762	-0.0896663	0	0	0	-6.50777e-05 				0	-8.57939e-05	9.38337e-05	0.00329247	0	0	0	0	0	0
169	-6.45831	0.906116	0.162061	-0.881034	0.100602	0	0	0	-2.43196e-05 				0	-4.38975e-05	6.88967e-05	0.00442988	0	0	0	0	0	0
