-5	2.4288763e-02
-4	2.3467887e+00
-3	1.4288727e-02
-2	-2.5232113e+00
-1	-1.4532113e+00
0	1.6376789e+01
1	2.7401789e+01
2	2.4406789e+01
3	1.4119289e+01
4	6.8842888e+00
5	3.5742888e+00
6	1.7267888e+00
7	-1.9032112e+00
8	-1.8332112e+00
9	2.0928876e-01
10	-2.7357112e+00
11	-1.9982113e+00
12	-8.8571125e-01
13	1.2167887e+00
14	1.9342887e+00
15	1.0742887e+00
16	4.3542887e+00
17	7.4428874e-01
18	-1.3057112e+00
19	-3.6557112e+00
20	-2.9007113e+00
