-5	2.1358271e+00
-4	6.9082709e-01
-3	-8.4667290e-01
-2	3.4832707e-01
-1	9.8832711e-01
0	-5.0724173e+01
1	-4.6214173e+01
2	-3.2391730e+00
3	2.8208327e+01
4	3.4483327e+01
5	2.9990827e+01
6	1.7213327e+01
7	1.4853327e+01
8	1.0430827e+01
9	1.1120827e+01
10	9.6133271e+00
11	8.6633271e+00
12	6.9908271e+00
13	1.0118327e+01
14	6.8358271e+00
15	1.0585827e+01
16	7.9258271e+00
17	7.9933271e+00
18	4.6808271e+00
19	5.6758271e+00
20	5.8858271e+00
