-5	-1.9266996e+00
-4	-2.4816997e+00
-3	5.5800365e-02
-2	-5.3669962e-01
-1	-2.4766996e+00
0	-4.3716700e+01
1	-3.8696700e+01
2	-6.1491997e+00
3	2.0533300e+01
4	1.8835800e+01
5	2.0640800e+01
6	1.9848300e+01
7	1.7733300e+01
8	1.3373300e+01
9	1.4603300e+01
10	1.4668300e+01
11	1.5480800e+01
12	1.2898300e+01
13	1.1325800e+01
14	8.7283004e+00
15	9.7958004e+00
16	1.2790800e+01
17	7.7933004e+00
18	6.5408003e+00
19	9.1523305e+00
20	2.9125346e+00
